[po4_discharge];[no3_discharge];[no2_discharge];[o2_discharge];[sio2_discharge];[tn_discharge];[na_discharge];[k_discharge];[mg_discharge];[ca_discharge];[cl_discharge];[so4_discharge];[co3_discharge];[hco3_discharge];[nh4_discharge];[chl_a_discharge];[br_discharge];[alk_discharge])
1178.7741935484;4583.5714285714;209.14285714286;3277.75;5390.7142857143;10360.714285714;79745.109170306;4260.0436681223;15368.312757202;21362.815073621;82355.430183357;57389.270118528;0;163703.33333333;8947.7857142857;7359.2857142857;10.151898734177;19647
1161.5483870968;4507.8571428571;197.92857142857;3294.09375;5259.6428571429;10610.714285714;80157.991266376;4203.4497816594;15591.275720165;21251.410032443;83342.736248237;56958.827199002;0;162465;8699.9285714286;7294.9285714286;10.037974683544;19498
1111.1612903226;4404.2857142857;185;3243.15625;5008.9285714286;10550;76813.84279476;4027.2052401747;15168.930041152;20642.35088595;79957.686882934;55162.19588272;0;157345;8302.7857142857;7098.9285714286;9.7088607594937;18884
1096.5806451613;4393.9285714286;184.5;3240.9375;4978.9285714286;10641.071428571;76515.76419214;3993.9956331878;15069.958847737;20519.60319441;79492.242595205;54934.497816594;0;156360.83333333;8192.75;7043.6071428571;9.6518987341772;18766.5
1081.6129032258;4366.0714285714;183.42857142857;3220.03125;4940.7142857143;10626.785714286;75966.768558952;3955.7423580786;14905.349794239;20328.238083354;78787.023977433;54504.054897068;0;154817.5;8079.5357142857;6964.4642857143;9.5632911392405;18581.5
1070.7096774194;4522.5;185.35714285714;3303.46875;5032.1428571429;11023.928571429;76729.781659389;4002.5109170306;14783.827160494;20571.487397055;78801.128349788;55430.442919526;0;155529.16666667;7996.1071428571;6978.9642857143;9.6645569620253;18666.5
1055.4193548387;4542.1428571429;184.28571428571;3331.28125;5060.3571428571;11355;76147.903930131;3958.4279475983;14895.349794239;20595.208385326;78253.878702398;55155.957579538;200;156770;7876.1428571429;6910.5714285714;9.620253164557;18839
1045.8064516129;4881.4285714286;187.07142857143;3544.34375;5354.6428571429;12506.428571429;77217.991266376;4040.1310043668;15223.53909465;21421.138008485;78583.921015515;56893.325015596;600;163435;7792.7142857143;6961.3571428571;9.873417721519;19684
1032.3225806452;4840;184.21428571429;3576.5625;5425.3571428571;13065.714285714;78683.668122271;4014.5414847162;15683.580246914;21491.96406289;80598.02538787;56671.865252651;900;165648.33333333;7582.5;6820.3571428571;9.8101265822785;19984
1036.3870967742;5117.5;187.42857142857;3762.03125;5672.1428571429;14011.071428571;80039.563318777;4102.4672489083;16115.226337449;22287.334664337;81554.301833568;58387.398627573;1200;172175.83333333;7605.5357142857;6933.8214285714;10.082278481013;20801.5
1288.8387096774;5756.0714285714;225.42857142857;4172.5625;6700.3571428571;14789.642857143;92808.689956332;4883.2969432314;18845.226337449;25855.315697529;95774.330042313;67142.857142857;1400;201577.5;9541.8928571429;8166.6071428571;11.76582278481;24349.5
1447.6129032258;6540.3571428571;242.78571428571;4687.53125;7493.9285714286;16321.071428571;101152.96943231;5462.0742358079;20914.773662551;29075.205889693;104502.11565585;74769.182782283;1700;225985.83333333;10733.607142857;9172.5357142857;13.145569620253;27309.5
1450.7096774194;6680.7142857143;245.35714285714;4775.78125;7588.5714285714;16700.714285714;102278.55895197;5523.7991266376;21009.135802469;29433.566259047;105221.43864598;75876.481597006;1700;228048.33333333;10756.642857143;9258.7857142857;13.303797468354;27557
1144.2580645161;5770.7142857143;218.71428571429;4151.34375;6557.5;15540.714285714;89035.19650655;4608.2969432314;17532.716049383;24736.236585975;89839.210155148;64803.493449782;1600;191935;8442.7142857143;7510.7857142857;11.177215189873;23217
1080.6451612903;5613.9285714286;211.85714285714;4076.90625;6442.8571428571;15794.642857143;85647.860262009;4381.8995633188;17332.181069959;24042.587971051;86614.950634697;62286.338116032;2000;189267.5;7953.3214285714;7129.4642857143;10.753164556962;22944.5
1358.3225806452;6032.5;248.57142857143;4360.09375;7316.4285714286;15813.214285714;98049.43231441;5136.7467248908;20123.456790123;27267.344646868;101368.12411848;70140.361821585;2000;216524.16666667;10086.321428571;8408.75;12.348101265823;26212.5
1544.9677419355;6027.1428571429;248.5;4483.875;7454.2857142857;15442.857142857;104496.28820961;5489.9126637555;22434.279835391;29032.84252558;111351.19887165;73724.266999376;1800;231468.33333333;11386.928571429;9333.2142857143;13.177215189873;27981
1683.7419354839;6357.8571428571;266.71428571429;4720.3125;8050.7142857143;16069.285714286;110566.81222707;5873.9301310044;24265.267489712;31083.029698028;118803.94922426;78009.98128509;2200;250298.33333333;12443.5;9977.9285714286;14.063291139241;30285
1804.4516129032;6811.0714285714;276.14285714286;5065.90625;8625.7142857143;17283.214285714;115232.96943231;6209.0611353712;26307.983539095;33411.716995258;124919.60507757;82420.461634435;2800;271382.5;13342.464285714;10658.107142857;14.96835443038;32882.5
1805.7419354839;7087.1428571429;277.21428571429;5276.65625;8945.7142857143;18571.428571429;115583.930131;6246.8995633188;27146.255144033;34355.153481408;125472.49647391;83590.143480973;3500;281608.33333333;13335.714285714;10714.214285714;15.20253164557;34190
1563.6774193548;8604.2857142857;186.85714285714;5439.6875;11147.142857143;18128.571428571;68585.065502183;10882.358078603;21434.650205761;46089.543299226;60054.724964739;38009.98128509;0;307068.66666667;1576.8571428571;9492.2857142857;29.417721518987;36806
1634.3387096774;8806.4285714286;195.85714285714;5559.765625;11421.785714286;18741.428571429;70140.109170306;11149.716157205;21913.456790123;47553.269278762;60815.232722144;38920.773549595;0;315909.66666667;1627.5357142857;9850.6428571429;30.70253164557;37866.5
1591.5;8525;190.07142857143;5387.328125;11132.142857143;18373.571428571;69136.397379913;10937.751091703;21371.769547325;46315.136011979;60334.555712271;38038.053649407;0;307977.66666667;1587.25;9587.0714285714;29.905063291139;36915.5
1457.5161290323;8347.1428571429;173.78571428571;5296.53125;10751.785714286;17313.571428571;66465.938864629;10517.336244541;20815.185185185;44063.014724233;59123.272214386;36802.869619464;0;296216.66666667;1502.0714285714;9020.1428571429;27.620253164557;35504
1394.0161290323;8177.8571428571;166.64285714286;5195.078125;10485;16812.142857143;65229.541484716;10288.84279476;20385.679012346;42833.478911904;58577.433004231;35982.532751092;0;289039;1456.1785714286;8807.9285714286;26.588607594937;34643.5
1584.7580645161;8760;186.85714285714;5601.390625;11447.142857143;18440;69110.851528384;11051.768558952;22196.378600823;47058.759670576;60290.550070522;38998.752339364;0;316151.33333333;1606.75;9565.9285714286;29.753164556962;37892.5
1593.7096774194;8478.5714285714;189.42857142857;5388.59375;11149.285714286;18490;69276.681222707;10963.27510917;21512.345679012;46430.870975792;60440.338504937;38187.772925764;0;310114.66666667;1589.1428571429;9615.8571428571;29.987341772152;37171
1401.7741935484;7890;168.28571428571;5067.96875;10037.142857143;16307.142857143;59150.56768559;9598.0349344978;19682.139917695;41885.67506863;50453.878702398;34320.024953213;0;284946;1409.4285714286;8688;26.746835443038;34153
1402.9193548387;8079.2857142857;169.64285714286;5217.671875;10057.5;16076.428571429;56281.419213974;9360.3711790393;19864.609053498;42142.912403294;46507.475317348;34195.258889582;0;288917;1403.8928571429;8739.9285714286;26.879746835443;34628.5
1509.935483871;8632.1428571429;183.85714285714;5594.25;10745;17024.285714286;58845.895196507;9873.0131004367;21321.440329218;45312.478163214;47653.596614951;36313.162819713;0;308843.66666667;1505.1428571429;9626.2857142857;28.949367088608;37018
1563.5483870968;9067.8571428571;190.5;5889.625;11235.357142857;17506.428571429;60142.052401747;10185.021834061;22345.967078189;47236.036935363;48221.43864598;37779.164067374;0;321844.66666667;1565.9285714286;10035.5;29.949367088608;38576
1990.5322580645;10642.857142857;239.14285714286;6906.390625;13758.928571429;21742.857142857;75474.213973799;12603.253275109;27078.765432099;58042.538058398;60477.856135402;46007.485963818;0;387078;1954.8214285714;12443.214285714;37.398734177215;46396.5
2391.5483870968;15599.285714286;320.21428571429;10266.34375;17109.285714286;31039.285714286;99513.799126638;16721.790393013;36469.670781893;77969.52832543;80546.121297602;62295.695570805;0;581501.33333333;2389.2857142857;18300.071428571;52.012658227848;69703
2594.6290322581;22487.857142857;398.14285714286;14997.921875;20873.928571429;40528.571428571;122046.44104803;21004.388646288;48556.21399177;100903.2568006;99514.809590973;81378.665003119;0;824700;2780.4642857143;25926.142857143;66.76582278481;98856.5
1972.2580645161;17827.142857143;297.5;11576.1875;17336.071428571;29755;102614.06113537;17100.524017467;38233.950617284;78232.343399052;89390.973201693;64348.09731753;0;603473.33333333;2269.9285714286;19586.285714286;48.341772151899;72341
2194.564516129;49275;581.5;28282.796875;33835;29843.571428571;136391.8558952;26290.982532751;67114.567901235;141725.99201398;114491.11424542;108109.79413599;0;964052.33333333;3838.8214285714;40258.928571429;67.740506329114;115658.5
2728.1290322581;106291.42857143;1117.9285714286;58497.90625;62212.857142857;32299.285714286;189621.39737991;42150.131004367;116361.85185185;254919.11654604;147874.47108604;185430.44291953;0;1645446.6666667;6537.3571428571;75928.428571429;107.16455696203;197504
2481.3225806452;82778.571428571;896.35714285714;45518.6875;50035.714285714;28157.857142857;161227.03056769;34634.192139738;92618.971193416;203840.27951086;127988.99858956;149210.85464754;0;1301679.3333333;5369.7142857143;59325.428571429;87.683544303797;156235
2024.8225806452;47912.142857143;560.21428571429;26807.078125;31550.357142857;22456.428571429;109169.3231441;22622.598253275;59231.522633745;129225.94210132;85010.71932299;95667.498440424;0;834927.66666667;3543.25;35899.928571429;59.879746835443;100187.5
1927.3548387097;27047.142857143;372.42857142857;15956.03125;21501.785714286;21542.857142857;84022.88209607;16429.563318777;42448.353909465;89849.812827552;63260.930888575;67694.946974423;0;599231.66666667;2610;23561.357142857;46.924050632911;71872
1801.6612903226;16772.142857143;271.07142857143;10583.828125;16486.785714286;20759.285714286;73216.92139738;13466.877729258;34050.288065844;69548.677314699;55948.942172073;53852.152214598;0;477321;2121.3928571429;17277.928571429;39.272151898734;57227.5
1971.5483870968;18198.571428571;295.5;11917;18197.5;25317.857142857;85366.026200873;15464.716157205;39746.95473251;79164.71175443;66489.421720733;62046.163443543;0;572472.66666667;2339.9285714286;20477.285714286;45.53164556962;68629
1852.1612903226;16604.285714286;271.85714285714;10848.40625;16926.428571429;23424.285714286;80299.301310044;14424.279475983;36570.164609053;72910.107312204;63260.084626234;57407.985028072;0;522306.33333333;2184;18531.642857143;41.860759493671;62614
1746.1774193548;14474.285714286;245.71428571429;9402.453125;15326.428571429;21280;74407.707423581;13166.091703057;32350.37037037;65117.357125031;59329.76022567;51525.265127885;0;457740;2003.1785714286;15949.785714286;37.727848101266;54872.5
1623.5322580645;14013.571428571;229.85714285714;9226.296875;15050.357142857;20094.285714286;72849.017467249;12783.122270742;31848.065843621;63956.488644871;58030.183356841;50268.247036806;0;438480.33333333;1958.6785714286;15418.285714286;35.689873417722;52565.5
1581.2741935484;13297.857142857;219.78571428571;8698.609375;14325.714285714;19580.714285714;70589.323144105;12330.371179039;30055.637860082;60457.312203644;57067.700987306;48103.555832813;0;418923.66666667;1866.3928571429;14228.357142857;34.221518987342;50218.5
1564.2903225806;12115.714285714;209.92857142857;7829.40625;13352.5;18785;67452.88209607;11679.082969432;27472.633744856;55751.759421013;55232.440056417;44791.016843419;0;386569.33333333;1760.7142857143;12800.571428571;32.481012658228;46338
1621.4516129032;12019.285714286;207.57142857143;7636.625;14233.214285714;21010;86386.72489083;13687.554585153;28532.716049383;57399.925131021;79942.45416079;48730.505302558;0;391839.66666667;1888.2142857143;12756.285714286;32.873417721519;46968
636.38709677419;8445.8571428571;573.78571428571;5880.125;10501.071428571;13770;80114.716157205;18218.689956332;17699.382716049;35135.512852508;73399.153737659;37080.474111042;0;328180;2546;14635;34.987341772152;37862
618.95161290323;8053.2142857143;560.17857142857;5598.34375;10171.428571429;13426.428571429;82063.733624454;18120.873362445;17188.66255144;34326.291489893;76747.249647391;36397.379912664;0;318318.33333333;2551.8214285714;14164.607142857;33.860759493671;36580
605.04838709677;8142.1428571429;546.82142857143;5708.4375;10297.142857143;13395.714285714;81816.703056769;18173.406113537;17134.094650206;34455.764911405;76496.755994358;36394.260761073;0;318725;2530.3928571429;13998.178571429;33.240506329114;36621
615.16129032258;9631.3571428571;547.64285714286;6715.28125;11965;14028.571428571;82660.56768559;19599.694323144;17951.646090535;37959.021712004;76530.888575458;38836.556456644;0;345056.66666667;2626.5714285714;14306.357142857;34.607594936709;39759
595.61290322581;9367.2142857143;536.35714285714;6561.5625;11488.571428571;13590.714285714;83146.026200873;19230.174672489;17538.230452675;36869.95258298;76804.795486601;38253.27510917;0;334890;2571.2857142857;14159.214285714;33.784810126582;38549
596.51612903226;9221.9285714286;533.14285714286;6352.71875;11387.142857143;13161.428571429;81854.978165939;18994.978165939;16937.037037037;36329.298727227;76219.46403385;37376.793512165;0;326553.33333333;2573.1428571429;13787.928571429;33.53164556962;37546
575.51612903226;8792.7857142857;516.64285714286;6093.9375;10915;12826.428571429;81040.043668122;18495.327510917;16491.069958848;35116.820564013;75864.315937941;36363.069245165;0;316183.33333333;2509.3571428571;13399.428571429;32.303797468354;36304
575.01612903226;8729.7142857143;518.25;6026.78125;10741.428571429;12586.428571429;81526.746724891;18400.829694323;16279.115226337;34754.666833042;76115.655853315;36210.230817218;0;311811.66666667;2506.3214285714;13439.25;32.329113924051;35784
537.66129032258;8256.0714285714;486.89285714286;5743.71875;10002.142857143;11973.571428571;73864.6069869;16930.305676856;15548.333333333;32417.731469928;67850.211565585;33914.535246413;0;295138.33333333;2282.25;12760.035714286;30.518987341772;33994
468.41935483871;8057;436.64285714286;5682.59375;9586.7857142857;11246.428571429;76010.698689956;16673.624454148;14731.399176955;31077.339655603;71308.039492243;33041.172800998;0;279380;2177.2142857143;11786.785714286;27.696202531646;32019
480.3064516129;7869.9285714286;452.10714285714;5435.53125;9755;11096.428571429;91664.344978166;18456.506550218;14435.781893004;32270.763663589;90605.077574048;34700.561447286;0;277041.66666667;2498.25;11746.035714286;27.848101265823;31235
488.74193548387;8702.5714285714;459.71428571429;6111.09375;10606.071428571;11827.857142857;93803.799126638;19399.956331878;15462.880658436;34492.538058398;91426.798307475;36855.895196507;0;298086.66666667;2551.7857142857;12406.571428571;28.962025316456;33753
489.8064516129;8457;462.64285714286;5845.15625;10465.357142857;11647.857142857;99370.829694323;19879.956331878;15175.925925926;34476.441227851;99099.012693935;37036.805988771;0;293003.33333333;2656.8571428571;12199.642857143;28.886075949367;32955
467.1935483871;8007.5;444.78571428571;5606.6875;9748.5714285714;11310.714285714;92737.68558952;18582.489082969;14828.436213992;32517.169952583;91338.50493653;35321.272613849;0;281616.66666667;2463.7857142857;11937.571428571;27.79746835443;31800
483.24193548387;8083.8571428571;461.89285714286;5657.9375;9962.1428571429;11565;100181.37554585;19571.659388646;15155.49382716;33608.522585475;99561.91819464;36768.558951965;0;287818.33333333;2622.3214285714;12339.464285714;28.518987341772;32341
504.75806451613;8273.7142857143;476.53571428571;5826.5;10120.357142857;12130.714285714;94384.257641921;19153.362445415;15851.33744856;33954.966308959;92137.094499295;36846.537741734;0;298595;2551.3928571429;12789.607142857;29.658227848101;33835
511.88709677419;8467.9285714286;484.32142857143;5948.1875;10486.428571429;12364.285714286;101154.03930131;20175.19650655;16113.106995885;35202.083853257;100067.13681241;38209.6069869;0;305305;2695.0357142857;12962.25;30.063291139241;34437
508.08064516129;8467.8571428571;478.17857142857;5969.09375;10290;12092.857142857;95247.183406114;19394.279475983;15884.465020576;34399.413526329;92420.310296192;37289.457267623;0;300831.66666667;2573.75;12993.178571429;29.924050632911;34097
